69900,34,-83.16667
69800,38.9,-79.18333
69000,34.36667,118.33333
68860,45.5,118
68500,28.97083,76.32278
68000,42.75,-75.18333
68000,34.6,-97.91667
68000,-28.48333,148.25
68000,-29.05,-51.43333
67600,52,-108.3
67225,28.225,70.2
66000,56.63333,39.43333
65500,54.5,35.2
65000,51.125,127.495
64000,-17.16667,-43.83333
63500,32.5,-115.5
63000,50.91667,9.18333
63000,24.46667,-103.35
63000,-80.06667,156.38333
62285,24.43817,0.103
62100,-25.7,143.05
61000,39.2,-98.78333
61000,35.875,-114.23333
60000,-33.31667,19.61667
60000,35.16667,-88.18333
60000,-38.85028,-62.87889
59400,-80.06667,156.38333
59000,49.05,13.76667
59000,-18.94167,-44.98333
59000,52,19.91667
59000,-10.75,-39.21667
58630,26.1,-106.96667
58400,67.88333,167.5
58000,35.33333,-115.31667
57900,40,-99.25
57900,39.975,-102.26667
57700,35.66667,-100.6
57300,36.3,-104
56930,-26.28333,126.66667
56000,35.55,-77.53333
55400,36.82444,-93.76111
55400,32.9,-102.28333
55300,-34.15,141.78333
55000,33.03333,-102.33333
54900,30.81667,-97.05
54640,47.83333,37.66667
54600,53.3,126.11667
54200,52.4,79.8
54000,35.33333,51.63333
54000,5.28333,8.25
54000,28.66667,-106.11667
54000,-42.55,171.35
53500,-24.91667,119.41667
53070,34.3,-81.4
53000,34.8,-84.98333
52900,35.66667,103.5
52600,30.7,-105.5
52000,49.28333,15.56667
51800,33.58333,-99.8
51700,-26,-70
51700,47.7,1.06667
51700,42.96667,-85.76667
51500,35.88333,-99.33333
51300,-28.93333,148.95
51000,43.46667,-106.76667
50800,38.23333,28.1
50800,38.4,-85.36667
50600,29.1,-97.6
50600,31.9,-96.4
50400,-33.50944,-53.41083
50200,31.38333,-4.25
50000,52.56667,-8.78333
50000,43.08333,0.58333
50000,36.16667,3.66667
50000,39.33333,-98.16667
50000,-28.5,27
50000,-32.36667,-60.15
50000,47.83333,30.76667
50000,9.31667,-70.62833
50000,24.3,-102.13333
50000,39.91667,42.81667
50000,36.75,114.25
50000,-25.55,142.78333
50000,28.60033,13.5775
50000,32.37167,-6.36
50000,18.67877,54.2876
49750,19.71458,56.54755
49000,46.1,16.33333
49000,-28.91667,-66.95
49000,42.18333,-95.71667
48600,76.53333,-67.55
48500,35.5,-93.5
48500,35.83333,-84.91667
48500,44.5,-104.2
48250,51.95,62.2
48200,42.34667,-90.1675
48000,-32.5,21.9
48000,44.31667,9.98333
48000,46.4,30.8
47700,42.52,-82.26
47600,35.41667,-117.91667
47200,35.95,-104.2
47000,33.18139,-102.40139
46500,24.11667,-104.3
46500,38.65,-94.33333
46500,29.01667,-97.28333
46500,32.62972,-104.35
46300,47.63333,-80.08333
46200,19.983,56.41368
46050,35.9,-101.9
46000,41.43333,-96.96667
46000,-72,26
45760,56.13333,-117.93333
45500,36.5,-99.5
45300,34.44417,-114.8325
45300,-29.33333,27.58333
45000,32.03333,130.63333
45000,61.5,30.5
45000,10.83333,76.03333
45000,35.25,-106.5
45000,33.03333,-102.33333
45000,22.37778,71.42722
45000,-31.23333,-58.16667
45000,57.53333,49
45000,28.63667,13.1965
45000,30,-7
44790,18.43333,54.1
44500,32.86583,-97.32306
44400,36.21667,-103.65
44300,40.46667,-103.03333
44000,25.33333,-104.66667
44000,41.23333,-103.48333
44000,52.56528,-1.33972
44000,56.38333,120.46667
44000,26.85,16.73333
44000,43.25,104.16667
43900,32.68333,-102.61667
43600,18.27833,54.285
43508,20.72918,57.189
43500,38.21667,-79.05
43000,32.23333,-88.2
43000,59.33333,-136
43000,64.88333,-163.16667
43000,-72,26
43000,29.85167,111.59833
43000,18.2735,54.21367
42900,-26.33333,-70.28333
42850,19.173,54.70407
42600,35.76667,-91.5
42200,-27.7,115.76667
42000,34.21667,-103.91667
42000,26.03472,73.94167
42000,20.537,9.53783
42000,32.05,-3.03333
41800,26.26667,-81.75
41800,33.7825,-102.18111
41730,-35.08333,139.91667
41700,-26.33333,118.33333
41539,19.86785,57.0028
41400,24.5,-104.8
41300,34.3,-103.13333
41000,52.26667,9.1
41000,38.3,-94.36667
41000,-7.53133,-46.04117
41000,52.996,-109.84817
40960,33.21667,-102.18333
40800,-22.9,138.71667
40800,32.83528,-81.87389
40800,37.22222,-101.68139
40500,56,76.75
40300,40.35,-104.9
40000,48.53333,35.98333
40000,-19.81667,-48.78333
40000,39.56667,-2.1
40000,-31,132
40000,-30.63333,-64.88333
40000,-28.95,148.13333
40000,28.41667,-98.25
40000,55.608833,11.229167
40000,39.82467,36.13583
40000,26.96556,72.62667
40000,54.74667,41.42167
39400,-35.38333,140.91667
39000,50.6,16.3
39000,38.66667,-120.93333
39000,38.73333,-6.01667
39000,45.44,-79.87556
39000,30.83333,-3.33333
39000,18.86622,54.67967
38800,34.25,-112.75
38750,-29.62917,116.48222
38690,38.07778,-96.02639
38400,37.30833,-97.545
38000,-28.08333,24.08333
38000,20.12593,10.2056
37850,-30.85,122.31667
37800,-24.91667,120.06667
37600,41.5,-104.1
37500,13.85,-4.38333
37500,42.33333,93
37350,23.15,91.18333
37200,39.65,-99.68333
37125,47.767778,-119.876389
37000,48.76667,0.63333
37000,18.63333,54.42167
36900,45.25,125
36400,34.38333,-103.61667
36000,38.61667,-84.96667
36000,36,-119
36000,39.1,-94.63333
36000,33.21333,-99.73167
36000,-27.75,115.83333
35900,29.33333,-101.83333
35900,37.01667,-95.66667
35500,36.83333,-105.23333
35400,32.83611,-99.60417
35400,30.51667,-4.3
35100,38.61667,-101.63333
35000,38.5,-101.1
34700,-29.8,148.63333
34650,9.36667,42.41667
34500,33.96667,-87.91667
34360,39.73633,-96.36133
34300,33.28333,-102.76667
34200,34.7345,-114.21717
34000,43.38333,-5.15
34000,59.93333,14.95
34000,43.83333,20.44167
34000,-31.83333,141.76667
33600,-43.32,172.06333
33600,-34,118.1
33500,39,-0.03333
33000,24.9,-105.4
33000,19.53268,56.87225
32700,33.25,-83.25
32700,-33.28333,136
32490,-7.71667,111.2
32383,-33.31667,144.78333
32200,-34.25,147.7
32000,32.23333,76.46667
32000,42.53333,-85.88333
32000,-31.73333,146.4
32000,-18.58333,-46.53333
31800,-80.06667,156.38333
31700,-85.45,-90
31600,-29.23333,139.93333
31500,46.68333,1.05
31500,40.25,-110.08333
31100,39.3,-103.25
30800,39.4,-100.4
30790,27.86667,-101.5
30750,-24.68333,-69.76667
30616,25.15592,0.82213
30500,33.59167,-103.02667
30440,28.95833,10.59167
30250,-38.68333,-61.1
30000,44.21667,0.61667
30000,47.93333,2.91667
30000,-16.5,14
30000,34.45,-104.13333
30000,37.66667,-96.76667
30000,35.95,-84.56667
30000,4.9,-61.2
30000,21.66667,-103.36667
30000,29.6425,11.73222
30000,42.96667,-80.15
30000,27.58333,4.1
30000,25.4075,0.13639
30000,-28.09697,118.45561
29600,38.76667,-100.73333
29560,15.78333,-5.9
29300,-24.68333,-69.76667
29000,51.65,-1.51667
29000,27.08333,84.08333
29000,-86.71667,-141.5
28800,64.7,141.2
28800,34.10139,-102.65
28791,20.3936,56.22002
28770,38.395,-98.91583
28600,30,-109.66667
28600,31,11.66667
28570,32.83333,-116.06667
28500,58.03333,26.95
28500,-19.88333,-69.83333
28400,41.9,-91.6
28100,34.33333,-98.3
28100,38.1995,-99.162
28000,49.6,17.11667
28000,-30.18333,23.26667
28000,38.84833,-98.72383
27900,31.48333,-102.88333
27900,31.33333,121.66667
27861,21.26172,57.17887
27780,48.25,115.16667
27700,38.95,-101.01667
27700,-37,149.03333
27700,40.35,-103.95
27500,33.5,-105.5
27500,-5.25,-40.5
27420,33.81667,-100.51667
27400,-19.91667,-69.81667
27300,-38.91667,-69.2
27064,29.1,12.31667
27000,43.5,6
27000,47.93333,1.56667
27000,36.43333,-83.75
27000,39.75,46.66667
27000,-37.15,148.91667
27000,35.25,-112.5
27000,-25.46667,142.8
27000,-23.55,15.03333
27000,-28.6,141.15
27000,31.83333,-2.93333
26900,19.949,11.933
26810,32.98333,-102.56667
26760,34.67167,-101.815
26600,33.49556,-97.58861
26600,43.72444,-116.91167
26500,-26.11667,116.66667
26500,28.47017,12.972
26300,39.75,-84.16667
26210,44.221494,-98.059192
26200,36.4,-103.01667
26100,33.50667,-97.65139
26100,33.07139,-102.80028
26100,21.6,1.66667
26000,-22.9,-69.35
26000,29.82806,-96.90861
26000,-33.35,146.85833
26000,-80.06667,156.38333
26000,-30.98333,127.88333
26000,54.25,84.33333
26000,41.66889,93.17306
25900,37.2375,-92.78694
25850,-30.53333,134.75
25628,36.8,-100.53333
25450,-24.68333,-69.76667
25400,25.73333,73.61667
25400,45.96861,-72.97806
25322,-71.5,35.66667
25300,42.73333,-90.35
25250,38.74028,-7.27
25066,-86.71667,-141.5
25014,20.70713,57.18317
25000,54.13667,-0.41333
25000,37.98333,-1.16667
25000,37,-109.05
25000,34.45,-104.01667
25000,37.45,-98.41667
25000,40.2,29.23333
25000,-22.46667,-42.21667
25000,-30.31667,126.61667
25000,-23.2,-70.43333
25000,12.45,-0.08333
25000,19.0084,54.76913
25000,32.25,-8.15
25000,19.08188,54.71472
25000,33.45,-111.51667
24900,66.4,137.46667
24750,-6.23333,106.88333
24700,43.5,26.53333
24500,39.68333,-121.63333
24500,37.06667,-93.55
24500,27,-105.25
24370,22.79167,-3.96667
24267,53.83333,97.33333
24000,44.91667,-92.43333
24000,19.08333,8.38333
24000,35.2,-111.4
24000,36.43333,-98.43333
23900,38.64167,-98.88333
23680,-7.03333,-40.16667
23600,34.80167,-101.68333
23500,-36.4,-59.5
23474,23.325,91
23410,43,-107.16667
23400,-31,118.5
23400,38.77083,-101.79833
23250,58.66667,25.73333
23200,13.73333,100.08333
23000,32.58333,-96.41667
23000,36.9,-76.3
23000,26.5,-100
23000,31.47556,113.56694
23000,24.83333,31.66667
22900,-23.83333,134.03333
22700,46.5,25.73333
22700,40.76667,-81.95
22700,36.7,137.36667
22700,36.1,-80.2
22700,40.38333,-110.86667
22700,34,-111
22600,35.15,-102.71667
22390,47.6,-94.76667
22300,-17.65,31.6
22270,-24.91667,16.98333
22114,28.59583,13.269
22000,55.88333,89.1
22000,27.8,67.16667
22000,-23.3,-69.88333
22000,-33,-58.61667
22000,-24.76667,117.7
22000,-29.23333,-61.76667
22000,33.2,-105
22000,40.71667,-90.41667
22000,-76.04222,155.94038
22000,-84,168
21900,34.54,-102.56833
21820,40.16667,-97.6
21800,35.85,-82.7
21800,55.88333,64.3
21800,36.38333,-98.08333
21500,53.4,18.45
21500,40.56667,-110.48333
21472,19.36312,55.55723
21400,46.7,-110.13333
21360,44.04833,-96.59167
21270,18.335,54.18167
21100,36.3,-104.28333
21064,-72,26
21000,29.4,-98.5
21000,45.41667,-98.31667
21000,46.71667,23.5
21000,52.5,77
20930,-29.38333,23.1
20810,-29.06667,139.91667
20689,47.12444,7.17889
20676,41.5,-91.47917
20657,-79.68333,155.75
20600,-22.21667,-68.90833
20500,17.9,-77.63333
20500,39.7,105.8
20500,27.08167,16.28333
20400,37.01667,-85.91667
20350,-19.85,-47.55
20151,-76.75,159.33333
20020,54.7505,36.978
20000,46.63333,0.16667
20000,31.55,-87.51667
20000,-27.3,-70.4
20000,59.85,17.66667
20000,-7.08333,111.53333
20000,1.16667,44.16667
20000,-29.86667,144.21667
20000,43.86667,-85.51667
20000,37.08333,-98.05
20000,40,-78.85
20000,31.5,121.08333
20000,-23.33333,134.11667
20000,46.36667,-101.95
20000,36.56667,-82.18333
20000,-44.11667,-66.15
20000,21.68389,79.50083
20000,22.35556,73.575
20000,37.60833,-8.28
20000,20.38333,56.76667
19900,-30.18333,126.36667
19860,60,5.61667
19800,26.27167,-97.90167
19700,32.01667,-98.7
19700,38.35,-101.78333
19700,34.075,-116.01667
19700,37.63333,-102.41667
19670,46.57056,-117.09861
19500,-26.5,-69.5
19500,19.26667,-97.28333
19500,-31.93333,126.21667
19418,29,12.23333
19400,36.33333,-104.05
19400,41.41667,-99.1
19400,27.61667,4.06667
19300,55.4295,55.78727
19280,-34.96667,148.125
19256,29.94718,-90.10976
19250,-37.71667,-70.61667
19083,38.8,-102.2
19068,-77.33333,162.3
19065,-72,26
19050,34.51667,-117.98333
19000,48.18333,13.13333
19000,53.1,7.2
19000,50.51667,-113.13333
19000,-30.55,130.96667
19000,-79.68333,159.75
19000,32.86667,10.8
19000,12.76667,9.8
18900,62.72139,148.13028
18800,38.81667,-104.61667
18800,64.4,172.7
18800,26.99233,16.4375
18600,44.05,-80.16667
18600,-80.06667,156.38333
18500,27.13183,16.20767
18400,37.26667,-99.33333
18350,52.1,79.7
18300,-30.78333,-58.05
18255,37.8594,-117.02097
18250,20.00552,56.41628
18200,47,7.83333
18200,45.5,-119.5
18126,-71.5,35.66667
18100,-23.33333,134.66667
18000,48.6,38
18000,37.31667,13.56667
18000,54.76667,113.98333
18000,43.48333,118.61667
18000,11.65,-3.65
18000,35.96667,-77.96667
18000,36.5,-104.5
18000,35.61667,8.83333
18000,35,-98.33333
18000,-22.3,-45.36667
18000,-85.6882,-68.33784
18000,41.48472,-87.67917
17973,18.63988,54.248
17900,20.88333,76.86667
17900,34,-115.78333
17850,32.66667,-105.1
17800,32.63333,-96.86667
17727,-76.74756,158.84338
17700,51.06667,11.36667
17700,34.60667,-101.76667
17604,18.55,53.97
17600,47.81667,-96.85
17600,54.24028,-1.19889
17590,46.78333,-108.56667
17500,37.73333,-89.85
17500,39.53333,-103.33333
17500,45.9835,105.75883
17500,43.32222,-96.28889
17450,44.61667,126.13333
17300,42.475,-5.33333
17300,34.34444,-102.22361
17226,25.37,-97.37
17200,-28.56667,30.7
17200,35.76667,-102.95
17100,35.16667,135.33333
17000,44.08333,6.86667
17000,49.98333,12.86667
17000,61.65,27.2
17000,36.83333,-84.35
17000,19.25,77
17000,39.25,-101.33333
17000,53.05,8.1
17000,42.16667,-121.85
17000,36.00833,-95.15
17000,27.93333,-107.05
17000,24.3,-13.1
17000,40.266667,-94.683333
16900,32.88333,-101.88333
16900,32.71667,-100.91667
16879,19.35885,55.54843
16820,29.58333,77.58333
16800,36.43333,-87
16700,35.4,-92.05
16700,43.56333,-97.58333
16700,16.66667,101.18333
16600,-28.16667,118.5
16600,34.38333,-100.4
16570,52.95,8.16667
16550,-37.66667,-61.65
16541,-85.07424,-64.46576
16500,34.7,-81.2
16500,52.28333,8.91667
16500,49.32694,7.46472
16500,-6.66667,106.58333
16400,51.46667,84.76667
16380,41,-97.53333
16300,43.2,-78.8
16300,33.01667,-83.96667
16300,36.2,-83.38333
16300,34.80167,-101.56667
16300,41.35,-99.11667
16250,46.06667,23.58333
16247,20.10361,56.32694
16220,33.5,-85.66667
16200,20.58298,57.3165
16128,27.74767,16.003
16006,19.9997,56.41108
16000,63.91667,-139.33333
16000,29.86306,-96.92667
16000,37.26667,-99.33333
16000,39.77667,-100.81333
16000,39.8,-101.2
16000,-36.5,142.03333
16000,33.75,-112.66667
16000,-76.76228,158.77438
16000,53.61667,56.33333
16000,19.83956,55.76756
15900,44.35,-100.38333
15900,10.26667,77.4
15900,57.85,114.2
15900,41.55,-100.96667
15900,20.76467,57.26967
15770,28.71967,12.86433
15750,29.36583,14.27611
15700,38.80778,-104.56944
15650,24.51667,-105.25
15636,50.79722,-114.30944
15600,34.34667,-101.49
15600,-25,-69.5
15500,-22.33333,-69.66667
15500,40.45667,-102.57834
15500,52.03333,20.93583
15400,36.38333,-79.86667
15400,37.36667,-85.36667
15400,41.41667,-104.1
15400,21.695,50.59667
15323,-76.71667,159.66667
15300,35.71667,-102.28333
15300,-21.55,-43.01667
15300,33.38333,-105.25
15300,19.04002,54.78383
15200,-34.5,144.71667
15200,-80.06667,156.38333
15150,28.86667,-97.61667
15000,39.8,16.2
15000,-38.33333,-60.88333
15000,27.7,76.33333
15000,44.85,11.4
15000,53.58333,-2.71667
15000,33.51667,-95.3
15000,38.61667,-99.93333
15000,25.25306,0.14028
15000,27.13267,15.9925
14974,19.15833,54.57333
14944,18.66003,54.24553
14931,27.63917,15.90133
14900,32.5,-102.03333
14850,-19.16667,-47.83333
14830,-23.1,-70.5
14800,44.25,-88.25
14764,27.4114,3.70467
14566,29.35944,14.25528
14540,41.6,-86.71667
14500,50.78333,4.76667
14500,41.18333,-103
14500,32,-98
14402,34.28333,-101.83333
14360,33.28333,130.2
14300,49.96667,17.9
14290,35.53333,136.88333
14280,-76.71667,159.66667
14250,29.86667,121.48333
14250,33.13333,115.16667
14200,-1.00278,37.15028
14180,18.31667,73.91667
14100,36.93333,-80.5
14040,-30.01667,141.06667
14000,46.21667,5
14000,48.48333,44.81667
14000,43.88333,1.38333
14000,47.91667,4.35
14000,41.33333,-86.31667
14000,51.16667,-117.33333
14000,61.18333,22.68333
14000,43.73333,1.38333
14000,-19.73333,-48.31667
14000,-30.75,-64.78333
14000,28.6,26.4
14000,18.67378,54.45017
13901,23.14302,49.53252
13800,34.8,-118.5
13780,-32.01667,27.41667
13780,36.53333,-91.8
13773,-77.58389,160.37361
13700,32.83333,-102.73333
13700,35.98728,-115.85828
13630,39.16667,-101.28333
13605,18.79167,54.15333
13600,29.53333,72.3
13600,29.68333,-98.91667
13600,36.63333,-83.83333
13600,35.71667,-81.86667
13600,-30.81667,29.35
13600,-29.3,21.15
13600,32.9,-105.93333
13600,-33.6,136.1
13500,52.33333,-104.86667
13500,54.99056,9.49194
13500,-20.9818,22.9766
13431,29.06667,12.68333
13400,56.58333,-3.25
13400,34.95,-100.25
13400,11.85,8.21667
13266,24.63633,-14.71633
13200,30.3,76.63333
13200,39.8,-105.5
13200,-30.91667,151.28333
13100,9.66667,105.66667
13100,36.33333,-101.4
13100,34.58333,-102.05
13100,-25.1,-69.53333
13000,40.66667,-96.75
13000,51.13333,34.5
13000,36.85,-82.45
13000,52.26667,-105.35
13000,35.95,-84.56667
13000,34.95,-102.1175
13000,32.93333,-102.58333
13000,31.86667,-99.58333
13000,34.19333,-103.575
13000,39.11,-100.36167
13000,37.06667,-98.66167
13000,27.85,-108.23333
13000,19.75377,56.29692
12900,32.9,-107.73333
12900,38.11667,-97.43333
12900,37.03333,-97.625
12880,34,-105.5
12870,26.68333,-11.73333
12834,19.40412,57.27497
12800,50.2,14.85
12800,-23.2,-70.43333
12800,20.5225,56.11768
12700,34.5,-105.83333
12700,39.85,-102.95
12700,45.7,43.7
12700,32.91217,-101.91867
12688,18.60667,53.95117
12610,53.775,-115.03333
12600,53.33333,70.06667
12600,36.6,-88.1
12570,41.28333,-73.91667
12500,-20.18333,-69.73333
12500,50.96667,13.95
12500,33.98333,-101.28333
12500,34.35833,-101.73
12500,27.86667,0.45
12500,26.68333,93.86667
12400,-24.45,-69.57167
12400,18.93805,54.68658
12300,-27.55861,-56.13444
12280,46.83333,-117.25
12200,34.36667,-85.43333
12200,-27.71667,117.25
12200,24.01667,-104.66667
12175,19.82562,55.684
